	cellType	genes	tp	fp	fn	precision	recall	f1	Atlas
2781	MammaryGlandLactation.Secretory alveoli cell_Spp1 high	Pip	34	1212	167	0.0272873174399137	0.169154226779938	0.0469937771558762	MCA
2616	MammaryGlandLactation.Secretory alveoli cell_Spp1 high	Olah	50	2648	151	0.0185322463512421	0.248756214976311	0.0344946533441544	MCA
20321	MammaryGlandLactation.Secretory alveoli cell_Spp1 high	Lao1	189	11399	12	0.0163099765777588	0.940298497676849	0.032063789665699	MCA
1866	MammaryGlandLactation.Secretory alveoli cell_Spp1 high	Igfals	20	1036	181	0.0189393945038319	0.0995024889707565	0.0318217985332012	MCA
5252	MammaryGlandLactation.Secretory alveoli cell_Spp1 high	Btn1a1	40	2345	161	0.016771487891674	0.199004977941513	0.0309358071535826	MCA
2080	MammaryGlandLactation.Secretory alveoli cell_Srsf11 high	Opn1mw	3	52	106	0.0545454509556293	0.027522936463356	0.0365853682160378	MCA
2418	MammaryGlandLactation.Secretory alveoli cell_Srsf11 high	RP24-397P9.2	2	16	107	0.111111111938953	0.0183486230671406	0.031496062874794	MCA
11971	MammaryGlandLactation.Secretory alveoli cell_Srsf11 high	Gm12863	7	398	102	0.0172839500010014	0.0642201825976372	0.0272373538464308	MCA
1190	MammaryGlandLactation.Secretory alveoli cell_Srsf11 high	Gm11683	2	39	107	0.0487804859876633	0.0183486230671406	0.0266666673123837	MCA
22032	MammaryGlandLactation.Secretory alveoli cell_Srsf11 high	Pip	16	1230	93	0.012841091491282	0.146788984537125	0.0236162357032299	MCA
762	MammaryGlandLactation.Secretory alveoli cell_Taf1d high	Gm45643	1	18	56	0.0526315793395042	0.0175438597798347	0.0263157896697521	MCA
20661	MammaryGlandLactation.Secretory alveoli cell_Taf1d high	Ucp3	3	292	54	0.0101694911718369	0.0526315793395042	0.0170454550534487	MCA
756	MammaryGlandLactation.Secretory alveoli cell_Taf1d high	Gm27187	1	79	56	0.0125000001862645	0.0175438597798347	0.0145985400304198	MCA
7301	MammaryGlandLactation.Secretory alveoli cell_Taf1d high	Gm11431	1	102	56	0.00970873795449734	0.0175438597798347	0.0125000001862645	MCA
455	MammaryGlandLactation.Secretory alveoli cell_Taf1d high	D730048I06Rik	1	105	56	0.00943396240472794	0.0175438597798347	0.012269938364625	MCA
1274	MammaryGlandLactation.Secretory alveoli cell_Thy1 high	Prol1	2	52	56	0.0370370373129845	0.0344827584922314	0.0357142873108387	MCA
664	MammaryGlandLactation.Secretory alveoli cell_Thy1 high	Gm11683	1	40	57	0.0243902429938316	0.0172413792461157	0.0202020201832056	MCA
1527	MammaryGlandLactation.Secretory alveoli cell_Thy1 high	Serpina11	2	143	56	0.0137931033968925	0.0344827584922314	0.01970443315804	MCA
4821	MammaryGlandLactation.Secretory alveoli cell_Thy1 high	Drd4	4	427	54	0.00928074214607477	0.0689655169844627	0.0163599178195	MCA
693	MammaryGlandLactation.Secretory alveoli cell_Thy1 high	Gm826	1	67	57	0.0147058824077249	0.0172413792461157	0.0158730167895555	MCA
9371	MammaryGlandLactation.Secretory alveoli cell_Tmem123 high	Ighv8-8	1	11	80	0.0833333358168602	0.0123456791043282	0.0215053763240576	MCA
15221	MammaryGlandLactation.Secretory alveoli cell_Tmem123 high	RP24-397P9.2	1	17	80	0.0555555559694767	0.0123456791043282	0.0202020201832056	MCA
9471	MammaryGlandLactation.Secretory alveoli cell_Tmem123 high	Igkv8-19	2	132	79	0.0149253727868199	0.0246913582086563	0.018604651093483	MCA
945	MammaryGlandLactation.Secretory alveoli cell_Tmem123 high	Igkv6-14	1	33	80	0.0294117648154497	0.0123456791043282	0.0173913035541773	MCA
776	MammaryGlandLactation.Secretory alveoli cell_Tmem123 high	Gm12863	4	401	77	0.00987654365599155	0.0493827164173126	0.0164609048515558	MCA
2313	MammaryGlandLactation.Secretory alveoli cell_Tmsb10 high	RP23-7P15.3	5	228	163	0.0214592274278402	0.0297619067132473	0.0249376576393843	MCA
6642	MammaryGlandLactation.Secretory alveoli cell_Tmsb10 high	Csn1s2b	168	13452	0	0.0123348021879792	1	0.024369016289711	MCA
3235	MammaryGlandLactation.Secretory alveoli cell_Tmsb10 high	Wap	168	13467	0	0.0123212318867445	1	0.0243425350636244	MCA
311	MammaryGlandLactation.Secretory alveoli cell_Tmsb10 high	BC016548	4	159	164	0.02453987672925	0.0238095242530107	0.0241691842675209	MCA
1544	MammaryGlandLactation.Secretory alveoli cell_Tmsb10 high	Lao1	141	11447	27	0.0121677601709962	0.839285731315613	0.0239877514541149	MCA
948	MammaryGlandLactation.Secretory alveoli cell_Tubb5 high	Igkv1-88	1	13	49	0.0714285746216774	0.0199999995529652	0.03125	MCA
24	MammaryGlandLactation.Secretory alveoli cell_Tubb5 high	2310043O21Rik	1	20	49	0.0476190485060215	0.0199999995529652	0.0281690135598183	MCA
494	MammaryGlandLactation.Secretory alveoli cell_Tubb5 high	D830030K20Rik	1	36	49	0.0270270276814699	0.0199999995529652	0.0229885056614876	MCA
13251	MammaryGlandLactation.Secretory alveoli cell_Tubb5 high	Opn1mw	1	54	49	0.0181818176060915	0.0199999995529652	0.0190476197749376	MCA
1798	MammaryGlandLactation.Secretory alveoli cell_Tubb5 high	Skint2	1	58	49	0.0169491525739431	0.0199999995529652	0.0183486230671406	MCA
2264	MammaryGlandLactation.Secretory alveoli cell_Tyrobp high	Tshb	2	58	82	0.0333333350718021	0.0238095242530107	0.0277777779847383	MCA
8251	MammaryGlandLactation.Secretory alveoli cell_Tyrobp high	Gm15777	1	8	83	0.111111111938953	0.0119047621265054	0.0215053763240576	MCA
999	MammaryGlandLactation.Secretory alveoli cell_Tyrobp high	Igkv1-88	1	13	83	0.0714285746216774	0.0119047621265054	0.0204081628471613	MCA
283	MammaryGlandLactation.Secretory alveoli cell_Tyrobp high	Btn1a1	20	2365	64	0.00838574394583702	0.238095253705978	0.0162008907645941	MCA
23291	MammaryGlandLactation.Secretory alveoli cell_Tyrobp high	Ucp3	3	292	81	0.0101694911718369	0.0357142873108387	0.0158311333507299	MCA
1060	MammaryGlandLactation.Secretory alveoli cell_Ube2e3 high	Gm15471	6	334	105	0.0176470577716827	0.0540540553629398	0.0266075376421213	MCA
1062	MammaryGlandLactation.Secretory alveoli cell_Ube2e3 high	Gm15635	4	261	107	0.0150943398475647	0.0360360369086266	0.0212765950709581	MCA
2967	MammaryGlandLactation.Secretory alveoli cell_Ube2e3 high	Ucp3	4	291	107	0.01355932187289	0.0360360369086266	0.01970443315804	MCA
10501	MammaryGlandLactation.Secretory alveoli cell_Ube2e3 high	Gm12863	5	400	106	0.0123456791043282	0.045045044273138	0.0193798448890448	MCA
34331	MammaryGlandLactation.Secretory alveoli cell_Ube2e3 high	Btn1a1	24	2361	87	0.0100628929212689	0.216216221451759	0.0192307699471712	MCA
2795	MammaryGlandLactation.Secretory alveoli cell_Wfdc17 high	Pip	28	1218	187	0.0224719103425741	0.130232557654381	0.0383299104869366	MCA
4327	MammaryGlandLactation.Secretory alveoli cell_Wfdc17 high	Wfdc17	215	11598	0	0.0182002875953913	1	0.0357499159872532	MCA
26251	MammaryGlandLactation.Secretory alveoli cell_Wfdc17 high	Olah	48	2650	167	0.0177909564226866	0.223255828022957	0.0329557172954082	MCA
20292	MammaryGlandLactation.Secretory alveoli cell_Wfdc17 high	Lao1	193	11395	22	0.0166551601141691	0.897674441337585	0.0327035486698151	MCA
965	MammaryGlandLactation.Secretory alveoli cell_Wfdc17 high	D730048I06Rik	5	101	210	0.0471698082983494	0.0232558138668537	0.0311526488512754	MCA
3730	MammaryGlandLactation.Secretory alveoli cell_Wfdc3&Wap high	Wfdc3	298	12457	1	0.0233633872121572	0.996655464172363	0.0456565022468567	MCA
7992	MammaryGlandLactation.Secretory alveoli cell_Wfdc3&Wap high	Csn1s2b	299	13321	0	0.0219530109316111	1	0.0429628565907478	MCA
37061	MammaryGlandLactation.Secretory alveoli cell_Wfdc3&Wap high	Wap	299	13336	0	0.0219288598746061	1	0.0429166071116924	MCA
1738	MammaryGlandLactation.Secretory alveoli cell_Wfdc3&Wap high	Lalba	297	13396	2	0.0216899141669273	0.993311047554016	0.0424528308212757	MCA
1746	MammaryGlandLactation.Secretory alveoli cell_Wfdc3&Wap high	Lao1	252	11336	47	0.0217466335743666	0.8428093791008	0.0423992611467838	MCA
1354	MammaryGlandLactation.Secretory alveoli cell_Yif1b1 high	Gm20554	4	110	126	0.0350877195596695	0.0307692307978868	0.0327868834137917	MCA
851	MammaryGlandLactation.Secretory alveoli cell_Yif1b1 high	Abcb11	2	26	128	0.0714285746216774	0.0153846153989434	0.0253164563328028	MCA
1328	MammaryGlandLactation.Secretory alveoli cell_Yif1b1 high	Gm13209	2	27	128	0.0689655169844627	0.0153846153989434	0.0251572318375111	MCA
2282	MammaryGlandLactation.Secretory alveoli cell_Yif1b1 high	Olah	33	2665	97	0.0122312819585204	0.253846138715744	0.0233380477875471	MCA
2644	MammaryGlandLactation.Secretory alveoli cell_Yif1b1 high	RP23-7P15.3	4	229	126	0.0171673819422722	0.0307692307978868	0.0220385678112507	MCA
918	MammaryGlandLactation.Stromal cell	Clca2	3	69	145	0.0416666679084301	0.0202702712267637	0.027272729203105	MCA
1889	MammaryGlandLactation.Stromal cell	Gm15777	2	7	146	0.222222223877907	0.013513513840735	0.0254777073860168	MCA
2789	MammaryGlandLactation.Stromal cell	Mmp3	23	1943	125	0.0116988802328706	0.155405402183533	0.0217596963047981	MCA
19162	MammaryGlandLactation.Stromal cell	Gm45043	2	34	146	0.0555555559694767	0.013513513840735	0.0217391308397055	MCA
171	MammaryGlandLactation.Stromal cell	1200007C13Rik	4	220	144	0.0178571436554193	0.0270270276814699	0.0215053763240576	MCA
9751	MammaryGlandLactation.T cell	D730048I06Rik	4	102	145	0.0377358496189117	0.0268456377089024	0.0313725508749485	MCA
1530	MammaryGlandLactation.T cell	Gm12861	2	12	147	0.142857149243355	0.0134228188544512	0.02453987672925	MCA
2815	MammaryGlandLactation.T cell	Pip	16	1230	133	0.012841091491282	0.107382550835609	0.0229390673339367	MCA
9041	MammaryGlandLactation.T cell	Csn1s2b	149	13471	0	0.0109397945925593	1	0.0216428209096193	MCA
4310	MammaryGlandLactation.T cell	Wap	149	13486	0	0.0109277591109276	1	0.0216192677617073	MCA
1353	MammaryGlandPregnancy.B cell_Jchain high	Gm12596	1	0	4	1	0.200000002980232	0.333333343267441	MCA
1383	MammaryGlandPregnancy.B cell_Jchain high	Gm20694	1	0	4	1	0.200000002980232	0.333333343267441	MCA
13572	MammaryGlandPregnancy.B cell_Jchain high	Gm13194	1	2	4	0.333333343267441	0.200000002980232	0.25	MCA
1406	MammaryGlandPregnancy.B cell_Jchain high	Gm44045	1	2	4	0.333333343267441	0.200000002980232	0.25	MCA
17143	MammaryGlandPregnancy.B cell_Jchain high	Ighv1-7	2	10	3	0.16666667163372	0.400000005960464	0.235294118523598	MCA
6558	MammaryGlandPregnancy.B cell_Ly6d high	Ighd	344	3823	263	0.082553394138813	0.566721618175507	0.144113957881927	MCA
13647	MammaryGlandPregnancy.B cell_Ly6d high	Wfdc12	171	1667	436	0.0930359065532684	0.281713336706161	0.139877304434776	MCA
6560	MammaryGlandPregnancy.B cell_Ly6d high	Ighg2c	215	2364	392	0.0833656415343285	0.35420098900795	0.134965479373932	MCA
8077	MammaryGlandPregnancy.B cell_Ly6d high	Ms4a1	297	3588	310	0.076447881758213	0.489291608333588	0.1322350949049	MCA
2085	MammaryGlandPregnancy.B cell_Ly6d high	Cd19	217	3286	390	0.0619469061493874	0.357495874166489	0.105596110224724	MCA
1275	MammaryGlandPregnancy.Dendritic cell_Cd209a high	Cd209c	2	23	59	0.0799999982118607	0.0327868834137917	0.0465116277337074	MCA
12731	MammaryGlandPregnancy.Dendritic cell_Cd209a high	Cd209a	26	1046	35	0.0242537315934896	0.426229536533356	0.0458958521485329	MCA
12761	MammaryGlandPregnancy.Dendritic cell_Cd209a high	Cd209d	7	254	54	0.0268199238926172	0.114754095673561	0.0434782616794109	MCA
1277	MammaryGlandPregnancy.Dendritic cell_Cd209a high	Cd209e	2	29	59	0.0645161271095276	0.0327868834137917	0.0434782616794109	MCA
3297	MammaryGlandPregnancy.Dendritic cell_Cd209a high	Gm44135	3	74	58	0.0389610417187214	0.0491803251206875	0.0434782616794109	MCA
3531	MammaryGlandPregnancy.Dendritic cell_Fscn1 high	Il12b	9	38	32	0.191489353775978	0.219512209296227	0.204545453190804	MCA
7984	MammaryGlandPregnancy.Dendritic cell_Fscn1 high	Zfp366	3	4	38	0.428571432828903	0.0731707289814949	0.125	MCA
2731	MammaryGlandPregnancy.Dendritic cell_Fscn1 high	Gm10851	5	39	36	0.113636359572411	0.121951222419739	0.117647059261799	MCA
3234	MammaryGlandPregnancy.Dendritic cell_Fscn1 high	H2-M2	28	529	13	0.0502693019807339	0.682926833629608	0.0936454907059669	MCA
554	MammaryGlandPregnancy.Dendritic cell_Fscn1 high	Apol7c	16	298	25	0.0509554147720337	0.390243887901306	0.0901408419013023	MCA
16038	MammaryGlandPregnancy.Ductal luminal cell	Wfdc12	816	1022	1293	0.443960845470428	0.386913239955902	0.41347861289978	MCA
8062	MammaryGlandPregnancy.Ductal luminal cell	Ighg2c	894	1685	1215	0.34664598107338	0.423897594213486	0.38139933347702	MCA
15605	MammaryGlandPregnancy.Ductal luminal cell	Ubd	563	1095	1546	0.339565724134445	0.266951143741608	0.298911571502686	MCA
12413	MammaryGlandPregnancy.Ductal luminal cell	Retnla	1363	6409	746	0.175373136997223	0.646277904510498	0.27588301897049	MCA
8022	MammaryGlandPregnancy.Ductal luminal cell	Ifng	530	1382	1579	0.277196645736694	0.251303941011429	0.263616025447845	MCA
3463	MammaryGlandPregnancy.Endothelial cell	Mir511	1	1	18	0.5	0.0526315793395042	0.095238097012043	MCA
3995	MammaryGlandPregnancy.Endothelial cell	Olfr1355	1	1	18	0.5	0.0526315793395042	0.095238097012043	MCA
2267	MammaryGlandPregnancy.Endothelial cell	Gm11936	1	2	18	0.333333343267441	0.0526315793395042	0.0909090936183929	MCA
3460	MammaryGlandPregnancy.Endothelial cell	Mir10b	1	2	18	0.333333343267441	0.0526315793395042	0.0909090936183929	MCA
23611	MammaryGlandPregnancy.Endothelial cell	Gm42435	1	3	18	0.25	0.0526315793395042	0.0869565233588219	MCA
31122	MammaryGlandPregnancy.Luminal cell	Gm10032	6	14	10	0.300000011920929	0.375	0.333333343267441	MCA
8348	MammaryGlandPregnancy.Luminal cell	Tmprss6	11	119	5	0.0846153870224953	0.6875	0.150684922933578	MCA
3262	MammaryGlandPregnancy.Luminal cell	Gm15557	1	0	15	1	0.0625	0.117647059261799	MCA
5605	MammaryGlandPregnancy.Luminal cell	Olfr905	1	0	15	1	0.0625	0.117647059261799	MCA
60651	MammaryGlandPregnancy.Luminal cell	Pnmt	6	82	10	0.0681818202137947	0.375	0.115384608507156	MCA
1631	MammaryGlandPregnancy.Macrophage	Cd209g	23	219	68	0.0950413197278976	0.252747237682343	0.138138130307198	MCA
16301	MammaryGlandPregnancy.Macrophage	Cd209f	33	515	58	0.0602189786732197	0.362637370824814	0.103286385536194	MCA
1627	MammaryGlandPregnancy.Macrophage	Cd209b	12	130	79	0.0845070481300354	0.131868124008179	0.103004291653633	MCA
1628	MammaryGlandPregnancy.Macrophage	Cd209d	15	246	76	0.0574712641537189	0.164835169911385	0.0852272734045982	MCA
9125	MammaryGlandPregnancy.Macrophage	Siglec1	10	164	81	0.0574712641537189	0.109890103340149	0.0754716992378235	MCA
9113	MammaryGlandPregnancy.Mast cell	Gm28321	1	4	5	0.200000002980232	0.16666667163372	0.181818187236786	MCA
915	MammaryGlandPregnancy.Mast cell	Gm35147	1	7	5	0.125	0.16666667163372	0.142857149243355	MCA
13781	MammaryGlandPregnancy.Mast cell	Mrgprx2	2	25	4	0.0740740746259689	0.333333343267441	0.121212124824524	MCA
6391	MammaryGlandPregnancy.Mast cell	Dnase2b	1	12	5	0.0769230797886848	0.16666667163372	0.105263158679008	MCA
879	MammaryGlandPregnancy.Mast cell	Gm10390	1	23	5	0.0416666679084301	0.16666667163372	0.0666666701436043	MCA
2327	MammaryGlandPregnancy.Myeloid leukocyte	Cxcl11	23	141	117	0.140243902802467	0.164285719394684	0.151315778493881	MCA
50261	MammaryGlandPregnancy.Myeloid leukocyte	Il27	20	159	120	0.111731849610806	0.142857149243355	0.125391855835915	MCA
5667	MammaryGlandPregnancy.Myeloid leukocyte	Ly6i	95	1303	45	0.0679542198777199	0.678571462631226	0.123537056148052	MCA
89561	MammaryGlandPregnancy.Myeloid leukocyte	Slamf8	66	870	74	0.0705128237605095	0.471428602933884	0.122676581144333	MCA
1843	MammaryGlandPregnancy.Myeloid leukocyte	Cfb	51	755	89	0.063275434076786	0.364285707473755	0.107822418212891	MCA
4510	MammaryGlandPregnancy.Myoepithelial cell	Gm33651	78	130	16	0.375	0.829787254333496	0.516556262969971	MCA
22611	MammaryGlandPregnancy.Myoepithelial cell	Col17a1	22	93	72	0.191304355859756	0.234042540192604	0.210526317358017	MCA
5953	MammaryGlandPregnancy.Myoepithelial cell	Krt14	80	636	14	0.111731849610806	0.851063847541809	0.19753086566925	MCA
520	MammaryGlandPregnancy.Myoepithelial cell	Adamts18	14	56	80	0.200000002980232	0.148936167359352	0.170731708407402	MCA
5531	MammaryGlandPregnancy.Myoepithelial cell	Il17b	76	817	18	0.0851063802838326	0.808510601520538	0.154002025723457	MCA
15311	MammaryGlandPregnancy.Neuron	Trbd2	1	18	3	0.0526315793395042	0.25	0.0869565233588219	MCA
45	MammaryGlandPregnancy.Neuron	Adra2a	1	128	3	0.0077519379556179	0.25	0.0150375943630934	MCA
667	MammaryGlandPregnancy.Neuron	Igkv6-32	1	142	3	0.00699300691485405	0.25	0.0136054418981075	MCA
6141	MammaryGlandPregnancy.Neuron	Hes7	1	180	3	0.00552486209198833	0.25	0.010810811072588	MCA
544	MammaryGlandPregnancy.Neuron	Gm24305	1	201	3	0.00495049497112632	0.25	0.00970873795449734	MCA
5457	MammaryGlandPregnancy.NK cell_Gzma high	Klre1	69	779	74	0.0813679248094559	0.48251748085022	0.1392532736063	MCA
5446	MammaryGlandPregnancy.NK cell_Gzma high	Klra6	16	95	127	0.144144147634506	0.111888110637665	0.125984251499176	MCA
5447	MammaryGlandPregnancy.NK cell_Gzma high	Klra7	45	535	98	0.0775862038135529	0.314685314893723	0.124481320381165	MCA
5440	MammaryGlandPregnancy.NK cell_Gzma high	Klra1	23	268	120	0.0790378004312515	0.160839155316353	0.105990782380104	MCA
5459	MammaryGlandPregnancy.NK cell_Gzma high	Klri2	24	289	119	0.0766773149371147	0.167832165956497	0.105263158679008	MCA
8838	MammaryGlandPregnancy.NK_cells_Gzmb high	Pdcd1	49	284	134	0.14714714884758	0.267759561538696	0.189922481775284	MCA
6522	MammaryGlandPregnancy.NK_cells_Gzmb high	Il2ra	35	242	148	0.126353785395622	0.191256836056709	0.152173921465874	MCA
148	MammaryGlandPregnancy.NK_cells_Gzmb high	2310031A07Rik	23	123	160	0.157534241676331	0.125683069229126	0.139817625284195	MCA
20291	MammaryGlandPregnancy.NK_cells_Gzmb high	Cd70	16	33	167	0.326530605554581	0.0874316915869713	0.137931033968925	MCA
12163	MammaryGlandPregnancy.NK_cells_Gzmb high	Tigit	26	176	157	0.128712862730026	0.142076507210732	0.13506492972374	MCA
8738	MammaryGlandPregnancy.Secretory alveoli cell	Muc15	150	468	84	0.242718458175659	0.64102566242218	0.352112680673599	MCA
9451	MammaryGlandPregnancy.Secretory alveoli cell	Alox12e	50	108	184	0.316455692052841	0.21367521584034	0.255102038383484	MCA
11621	MammaryGlandPregnancy.Secretory alveoli cell	Rspo1	118	617	116	0.160544216632843	0.504273533821106	0.243550047278404	MCA
15511	MammaryGlandPregnancy.Secretory alveoli cell	BC006965	86	449	148	0.160747662186623	0.367521345615387	0.223667100071907	MCA
14011	MammaryGlandPregnancy.Secretory alveoli cell	Ubd	200	1458	34	0.120627261698246	0.854700863361359	0.211416482925415	MCA
4349	MammaryGlandPregnancy.Stromal cell	Frem1	47	450	149	0.0945674106478691	0.239795923233032	0.135642141103745	MCA
8525	MammaryGlandPregnancy.Stromal cell	Nxph3	33	259	163	0.113013699650764	0.168367341160774	0.135245904326439	MCA
7095	MammaryGlandPregnancy.Stromal cell	Lrrc15	46	479	150	0.0876190513372421	0.234693884849548	0.127600565552711	MCA
891	MammaryGlandPregnancy.Stromal cell	Alx4	19	91	177	0.172727271914482	0.096938781440258	0.124183006584644	MCA
7672	MammaryGlandPregnancy.Stromal cell	Mmp3	128	1838	68	0.0651068165898323	0.653061211109161	0.118408881127834	MCA
7374	MammaryGlandPregnancy.T cell	Ighg2c	352	2227	602	0.136487007141113	0.36897274851799	0.199264079332352	MCA
73091	MammaryGlandPregnancy.T cell	Ifi206	180	1191	774	0.131291031837463	0.188679233193398	0.154838711023331	MCA
14871	MammaryGlandPregnancy.T cell	Wfdc12	205	1633	749	0.111534275114536	0.214884698390961	0.146848127245903	MCA
13589	MammaryGlandPregnancy.T cell	Tgtp1	178	1437	776	0.110216721892357	0.186582818627357	0.138575330376625	MCA
7327	MammaryGlandPregnancy.T cell	Ifit3	308	3275	646	0.0859614834189415	0.322851151227951	0.135772541165352	MCA
79031	MammaryGlandPregnancy.T cell_Grwd1 high	Gm13126	1	4	5	0.200000002980232	0.16666667163372	0.181818187236786	MCA
807	MammaryGlandPregnancy.T cell_Grwd1 high	Gm32999	1	12	5	0.0769230797886848	0.16666667163372	0.105263158679008	MCA
8121	MammaryGlandPregnancy.T cell_Grwd1 high	Gm38160	1	40	5	0.0243902429938316	0.16666667163372	0.0425531901419163	MCA
801	MammaryGlandPregnancy.T cell_Grwd1 high	Gm20478	1	54	5	0.0181818176060915	0.16666667163372	0.0327868834137917	MCA
811	MammaryGlandPregnancy.T cell_Grwd1 high	Gm37718	1	60	5	0.0163934417068958	0.16666667163372	0.0298507455736399	MCA
28322	MammaryGlandVirgin.B cell_Cd79a&Fcer2a high	Fcer2a	65	1710	183	0.0366197191178799	0.262096762657166	0.0642610043287277	MCA
4136	MammaryGlandVirgin.B cell_Cd79a&Fcer2a high	Ighd	99	4068	149	0.0237581003457308	0.399193555116653	0.0448471121490002	MCA
20251	MammaryGlandVirgin.B cell_Cd79a&Fcer2a high	Dapl1	84	3724	164	0.0220588240772486	0.338709682226181	0.0414201207458973	MCA
3574	MammaryGlandVirgin.B cell_Cd79a&Fcer2a high	Gm8369	132	6532	116	0.0198079235851765	0.532258093357086	0.0381944440305233	MCA
2840	MammaryGlandVirgin.B cell_Cd79a&Fcer2a high	Fcmr	101	5225	147	0.0189635753631592	0.407258063554764	0.0362396836280823	MCA
3298	MammaryGlandVirgin.B cell_Cd79a&Iglc2 high	Fcer2a	292	1483	450	0.164507031440735	0.393530994653702	0.232022240757942	MCA
49731	MammaryGlandVirgin.B cell_Cd79a&Iglc2 high	Ighd	480	3687	262	0.115190789103508	0.646900236606598	0.195559173822403	MCA
3309	MammaryGlandVirgin.B cell_Cd79a&Iglc2 high	Fcmr	469	4857	273	0.0880585759878159	0.632075488567352	0.154581412672997	MCA
1605	MammaryGlandVirgin.B cell_Cd79a&Iglc2 high	Cd22	167	1368	575	0.108794786036015	0.225067377090454	0.146684229373932	MCA
1598	MammaryGlandVirgin.B cell_Cd79a&Iglc2 high	Cd19	280	3223	462	0.0799314826726913	0.377358466386795	0.131919905543327	MCA
998	MammaryGlandVirgin.B cell_Jchain high	Gm2619	1	2	8	0.333333343267441	0.111111111938953	0.16666667163372	MCA
1010	MammaryGlandVirgin.B cell_Jchain high	Gm45570	1	77	8	0.0128205129876733	0.111111111938953	0.0229885056614876	MCA
1224	MammaryGlandVirgin.B cell_Jchain high	Igkv4-59	2	175	7	0.0112994350492954	0.222222223877907	0.0215053763240576	MCA
2343	MammaryGlandVirgin.B cell_Jchain high	B130021K23Rik	1	98	8	0.0101010100916028	0.111111111938953	0.0185185186564922	MCA
1712	MammaryGlandVirgin.B cell_Jchain high	Pcdh20	1	122	8	0.00813008099794388	0.111111111938953	0.0151515156030655	MCA
2859	MammaryGlandVirgin.Dendritic cell_Cst3 high	Gm12551	7	163	104	0.0411764681339264	0.0630630627274513	0.0498220659792423	MCA
3020	MammaryGlandVirgin.Dendritic cell_Cst3 high	Gm45801	4	63	107	0.0597014911472797	0.0360360369086266	0.0449438206851482	MCA
2557	MammaryGlandVirgin.Dendritic cell_Cst3 high	Flt3	23	897	88	0.025000000372529	0.207207202911377	0.044616874307394	MCA
6987	MammaryGlandVirgin.Dendritic cell_Cst3 high	Snx22	17	658	94	0.0251851845532656	0.153153151273727	0.0432569980621338	MCA
6751	MammaryGlandVirgin.Dendritic cell_Cst3 high	Slamf8	20	916	91	0.021367521956563	0.180180177092552	0.0382043942809105	MCA
645	MammaryGlandVirgin.Dendritic cell_Fscn1 high	Apol7c	136	178	88	0.433120995759964	0.607142865657806	0.505576193332672	MCA
3897	MammaryGlandVirgin.Dendritic cell_Fscn1 high	H2-M2	152	405	72	0.272890478372574	0.678571462631226	0.389244556427002	MCA
5764	MammaryGlandVirgin.Dendritic cell_Fscn1 high	Nudt17	161	1725	63	0.085365854203701	0.71875	0.152606636285782	MCA
8410	MammaryGlandVirgin.Dendritic cell_Fscn1 high	Tbc1d4	92	1481	132	0.0584869682788849	0.41071429848671	0.102392882108688	MCA
32191	MammaryGlandVirgin.Dendritic cell_Fscn1 high	Gm10851	12	32	212	0.272727280855179	0.0535714291036129	0.0895522460341454	MCA
5519	MammaryGlandVirgin.Dendritic cell_Siglech high	Siglech	66	1091	2	0.0570440776646137	0.970588266849518	0.107755094766617	MCA
9781	MammaryGlandVirgin.Dendritic cell_Siglech high	Cd209d	17	244	51	0.0651341006159782	0.25	0.103343464434147	MCA
3164	MammaryGlandVirgin.Dendritic cell_Siglech high	Klra17	20	334	48	0.0564971715211868	0.294117629528046	0.0947867259383202	MCA
930	MammaryGlandVirgin.Dendritic cell_Siglech high	Ccl19-ps1	2	16	66	0.111111111938953	0.0294117648154497	0.0465116277337074	MCA
2472	MammaryGlandVirgin.Dendritic cell_Siglech high	Adam11	10	439	58	0.0222717132419348	0.147058814764023	0.038684718310833	MCA
4967	MammaryGlandVirgin.Dividing cell	Izumo1r	41	889	224	0.0440860241651535	0.154716983437538	0.0686192438006401	MCA
21381	MammaryGlandVirgin.Dividing cell	Ctla4	52	1202	213	0.0414673052728176	0.196226418018341	0.0684660971164703	MCA
3276	MammaryGlandVirgin.Dividing cell	Foxp3	13	132	252	0.0896551758050919	0.0490566045045853	0.063414640724659	MCA
9691	MammaryGlandVirgin.Dividing cell	Tnfrsf4	47	1270	218	0.0356871671974659	0.177358478307724	0.0594184547662735	MCA
4695	MammaryGlandVirgin.Dividing cell	Icos	76	2239	189	0.0328293740749359	0.286792457103729	0.0589147284626961	MCA
4587	MammaryGlandVirgin.Luminal cell_Krt19 high	Ido1	79	352	81	0.183294668793678	0.493750005960464	0.267343491315842	MCA
2193	MammaryGlandVirgin.Luminal cell_Krt19 high	Cyp3a57	25	54	135	0.316455692052841	0.15625	0.209205016493797	MCA
7371	MammaryGlandVirgin.Luminal cell_Krt19 high	R3hdml	27	180	133	0.130434781312943	0.168750002980232	0.147138968110085	MCA
35951	MammaryGlandVirgin.Luminal cell_Krt19 high	Gm12873	15	57	145	0.20833332836628	0.09375	0.129310339689255	MCA
3177	MammaryGlandVirgin.Luminal cell_Krt19 high	Fgg	68	840	92	0.0748898684978485	0.424999982118607	0.127340823411942	MCA
5166	MammaryGlandVirgin.Luminal progenitor	Papln	4	73	52	0.0519480518996716	0.0714285746216774	0.0601503774523735	MCA
